DEPT,NUM,CRN,CRED,CAMPUS,SCHED,CAP,ENROL,Hybrid Course,Remote Synchronous Course,Remote Asynchronous Course,Residential Course
AE,7000,21102,21,Georgia Tech-Atlanta *,Thesis*,40,0,0,0,0,0
AE,7000,28812,21,Georgia Tech-Atlanta *,Thesis*,100,0,0,0,0,0
AE,7000,22142,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
AE,7000,23368,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
AE,7000,21939,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
AE,7000,24982,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
AE,7000,21938,21,Georgia Tech-Atlanta *,Thesis*,50,0,0,0,0,0
AE,7772,35197,3,GT Lorraine-Graduate Programs,Lecture*,10,0,0,0,0,0
AE,7774,34582,3,Georgia Tech-Atlanta *,Lecture*,10,0,1,0,0,0
AE,8750,31739,3,Georgia Tech-Atlanta *,Studio*,5,0,1,0,0,0
AE,8750,28762,0,Georgia Tech-Atlanta *,Unsupervised Laboratory*,5,0,0,0,1,0
AE,8751,31742,3,Georgia Tech-Atlanta *,Studio*,5,0,1,0,0,0
AE,8751,31743,0,Georgia Tech-Atlanta *,Unsupervised Laboratory*,5,0,0,0,1,0
AE,8801,27402,1,Georgia Tech-Atlanta *,Lecture*,70,2,1,0,0,0
AE,8803,33960,3,Georgia Tech-Atlanta *,Lecture*,32,1,1,0,0,0
AE,8803,33980,3,Georgia Tech-Atlanta *,Lecture*,50,0,1,0,0,0
AE,8803,34018,3,Video,Lecture*,10,2,0,0,0,0
AE,8803,34021,3,Video,Lecture*,10,0,0,0,0,0
AE,8803,34020,3,Video,Lecture*,10,0,0,0,0,0
AE,8803,32558,3,Video,Lecture*,15,0,0,0,0,0
AE,8803,33958,3,Georgia Tech-Atlanta *,Lecture*,32,0,1,0,0,0
AE,8803,31283,3,Georgia Tech-Atlanta *,Lecture*,32,0,1,0,0,0
AE,8900,20370,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,29516,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,23015,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,30114,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,27574,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,23233,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,22303,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,34172,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,23230,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,30111,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,25707,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
AE,8900,20376,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20377,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,30105,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20378,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20379,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20380,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,25714,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
AE,8900,21076,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,26514,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
AE,8900,20382,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20383,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,28548,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20384,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,26556,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,25856,3,Video,Directed Study*,21,0,0,0,0,0
AE,8900,26366,3,Video,Directed Study*,21,0,0,0,0,0
AE,8900,33475,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,34180,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,25855,3,Video,Directed Study*,21,0,0,0,0,0
AE,8900,25857,3,Video,Directed Study*,21,0,0,0,0,0
AE,8900,23270,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,26466,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,24332,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,22356,3,Video,Directed Study*,5,0,0,0,0,0
AE,8900,22374,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,27871,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,22113,3,Video,Directed Study*,5,0,0,0,0,0
AE,8900,23107,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,30210,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,26467,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,26465,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,33509,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,33384,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,30400,21,Video,Directed Study*,10,0,0,0,0,0
AE,8900,23948,3,Video,Directed Study*,10,0,0,0,0,0
AE,8900,25891,3,Georgia Tech-Atlanta *,Directed Study*,21,0,0,0,0,0
AE,8900,28625,21,GT Lorraine-Graduate Programs,Directed Study*,10,0,0,0,0,0
AE,8900,29517,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20385,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,22965,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20386,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20387,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20388,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,20389,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,28582,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,25716,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,25842,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
AE,8900,20390,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,28813,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,22387,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,23369,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20391,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,8900,24983,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
AE,8900,20392,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
AE,9000,22318,21,Georgia Tech-Atlanta *,Dissertation*,0,0,0,0,0,0
AE,9000,20339,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,29519,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,22375,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
AE,9000,30113,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,27573,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,23232,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,22447,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,23229,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,30112,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,25705,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,20345,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20346,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,30082,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20347,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20348,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20349,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,25715,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,21030,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,26513,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,20351,21,Georgia Tech-Atlanta *,Dissertation*,160,0,0,0,0,0
AE,9000,20352,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,28549,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20991,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20353,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,27834,21,Video,Dissertation*,10,0,0,0,0,0
AE,9000,22461,21,Video,Dissertation*,10,0,0,0,0,0
AE,9000,27977,21,Video,Dissertation*,10,0,0,0,0,0
AE,9000,27288,21,Video,Dissertation*,10,0,0,0,0,0
AE,9000,24399,21,Video,Dissertation*,10,0,0,0,0,0
AE,9000,35233,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,24204,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,29520,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20354,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,22519,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20355,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20356,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20358,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,20359,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,28583,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,25701,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,25843,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
AE,9000,20363,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,28814,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,23016,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,23584,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20365,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AE,9000,24939,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
AE,9000,20368,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
AS,1000,29282,1,Georgia Tech-Atlanta *,Supervised Laboratory*,150,22,0,0,0,1
AS,1110,27776,1,Georgia Tech-Atlanta *,Lecture*,65,11,0,0,0,1
AS,2210,27778,1,Georgia Tech-Atlanta *,Lecture*,50,12,0,0,0,1
AS,3310,27779,3,Georgia Tech-Atlanta *,Lecture*,50,5,0,0,0,1
AS,4410,27780,3,Georgia Tech-Atlanta *,Lecture*,50,6,0,0,0,1
APPH,1040,25733,2,Georgia Tech-Atlanta *,Lecture*,250,103,0,1,0,0
APPH,1040,27719,2,Georgia Tech-Atlanta *,Lecture*,250,90,0,1,0,0
APPH,1040,25158,2,Georgia Tech-Atlanta *,Lecture*,250,121,0,0,1,0
APPH,1040,25159,2,Georgia Tech-Atlanta *,Lecture*,195,195,0,0,1,0
APPH,1040,25160,2,Georgia Tech-Atlanta *,Lecture*,250,37,0,0,1,0
APPH,1050,30860,2,Georgia Tech-Atlanta *,Lecture*,175,86,0,0,1,0
APPH,1050,30870,0,Georgia Tech-Atlanta *,Studio*,25,13,1,0,0,0
APPH,1050,30861,0,Georgia Tech-Atlanta *,Studio*,25,6,1,0,0,0
APPH,1050,30874,0,Georgia Tech-Atlanta *,Studio*,25,16,1,0,0,0
APPH,1050,30869,0,Georgia Tech-Atlanta *,Studio*,25,5,1,0,0,0
APPH,1050,30863,0,Georgia Tech-Atlanta *,Studio*,25,15,1,0,0,0
APPH,1050,30871,0,Georgia Tech-Atlanta *,Studio*,25,22,1,0,0,0
APPH,1050,30862,0,Georgia Tech-Atlanta *,Studio*,25,9,1,0,0,0
APPH,1050,30876,2,Georgia Tech-Atlanta *,Lecture*,175,62,0,0,1,0
APPH,1050,30882,0,Georgia Tech-Atlanta *,Studio*,25,8,1,0,0,0
APPH,1050,30877,0,Georgia Tech-Atlanta *,Studio*,25,2,1,0,0,0
APPH,1050,30883,0,Georgia Tech-Atlanta *,Studio*,25,0,1,0,0,0
APPH,1050,30881,0,Georgia Tech-Atlanta *,Studio*,25,1,1,0,0,0
APPH,1050,30880,0,Georgia Tech-Atlanta *,Studio*,25,25,1,0,0,0
APPH,1050,30884,0,Georgia Tech-Atlanta *,Studio*,25,15,1,0,0,0
APPH,1050,30879,0,Georgia Tech-Atlanta *,Studio*,25,11,1,0,0,0
APPH,1050,30886,2,Georgia Tech-Atlanta *,Lecture*,50,2,1,0,0,0
APPH,1050,30887,0,Georgia Tech-Atlanta *,Studio*,25,0,1,0,0,0
APPH,1050,30889,0,Georgia Tech-Atlanta *,Studio*,25,2,1,0,0,0
APPH,6212,34661,3,Georgia Tech-Atlanta *,Lecture*,15,0,0,1,0,0
APPH,6216,34659,1,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
APPH,6232,34657,3,Georgia Tech-Atlanta *,Lecture*,24,0,1,0,0,0
APPH,8801,34623,1,Georgia Tech-Atlanta *,Lecture*,12,0,0,1,0,0
APPH,9000,22394,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,22391,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,23281,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,22393,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,22395,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,23282,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,26546,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,22392,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
APPH,9000,26543,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ASE,6001,23582,3,Video,Lecture*,40,0,0,0,0,0
ASE,6002,34277,3,Video,Lecture*,40,1,0,0,0,0
ASE,6003,34276,0,Video,Lecture*,40,1,0,0,0,0
ASE,6004,24158,3,Video,Lecture*,45,0,0,0,0,0
ASE,6006,31713,3,Video,Lecture*,40,0,0,0,0,0
ASE,6006,23794,0,Video,Supervised Laboratory*,40,0,0,0,0,0
ASE,6102,34278,3,Video,Lecture*,40,1,0,0,0,0
ASE,6103,34279,3,Video,Lecture*,40,1,0,0,0,0
ASE,6111,23795,3,Video,Lecture*,30,0,0,0,0,0
ASE,6121,24306,3,Video,Lecture*,30,0,0,0,0,0
ASE,6131,27064,3,Video,Lecture*,35,0,0,0,0,0
ARBC,1001,29349,4,Georgia Tech-Atlanta *,Lecture*,10,1,0,1,0,0
ARBC,1002,29350,4,Georgia Tech-Atlanta *,Lecture*,25,0,1,0,0,0
ARBC,1501,31653,3,Georgia Tech-Atlanta *,Lecture*,20,19,0,0,1,0
ARBC,1814,34115,4,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
ARBC,2001,23274,3,Georgia Tech-Atlanta *,Lecture*,25,2,1,0,0,0
ARBC,2301,29762,3,Georgia Tech-Atlanta *,Lecture*,20,20,0,0,1,0
ARBC,3401,31576,3,Georgia Tech-Atlanta *,Lecture*,15,6,1,0,0,0
ARBC,3501,31660,3,Georgia Tech-Atlanta *,Lecture*,20,8,0,1,0,0
ARBC,4813,31177,3,Georgia Tech-Atlanta *,Lecture*,5,1,0,1,0,0
ARBC,8803,31179,3,Georgia Tech-Atlanta *,Lecture*,7,0,0,1,0,0
ARCH,1017,33935,5,Georgia Tech-Atlanta *,Studio*,80,2,1,0,0,0
ARCH,1017,34197,5,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,1017,34198,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,1017,34195,5,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,1017,34199,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,1017,34200,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,1020,33951,3,Georgia Tech-Atlanta *,Lecture*,32,2,0,1,0,0
ARCH,1020,33952,3,Georgia Tech-Atlanta *,Lecture*,32,0,0,1,0,0
ARCH,2017,33934,5,Georgia Tech-Atlanta *,Studio*,60,2,1,0,0,0
ARCH,2017,34209,5,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,2017,34212,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,2017,34210,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,2017,34211,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,2112,33941,3,Georgia Tech-Atlanta *,Lecture*,50,4,1,0,0,0
ARCH,2112,33942,3,Georgia Tech-Atlanta *,Lecture*,100,6,1,0,0,0
ARCH,3017,33936,5,Georgia Tech-Atlanta *,Studio*,60,15,1,0,0,0
ARCH,3017,34724,5,Georgia Tech-Atlanta *,Studio*,15,0,0,1,0,0
ARCH,3017,34723,5,Georgia Tech-Atlanta *,Studio*,15,0,0,1,0,0
ARCH,3017,34720,5,Georgia Tech-Atlanta *,Studio*,15,0,1,0,0,0
ARCH,4017,33937,6,Georgia Tech-Atlanta *,Studio*,35,14,1,0,0,0
ARCH,4017,34213,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,4017,34214,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,4107,34185,3,Georgia Tech-Atlanta *,Lecture*,5,4,0,0,0,0
ARCH,4127,34736,1,Georgia Tech-Atlanta *,Lecture*,20,0,0,1,0,0
ARCH,4129,34270,3,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
ARCH,4151,33950,3,Georgia Tech-Atlanta *,Lecture*,100,17,0,1,0,0
ARCH,4227,34190,3,Georgia Tech-Atlanta *,Lecture*,6,3,0,1,0,0
ARCH,4316,34731,3,Georgia Tech-Atlanta *,Lecture*,10,1,0,1,0,0
ARCH,4447,34945,3,Georgia Tech-Atlanta *,Lecture*,10,4,0,1,0,0
ARCH,4699,28694,12,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ARCH,4801,34737,1,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ARCH,4803,34262,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ARCH,4803,30128,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ARCH,4803,28641,3,Georgia Tech-Atlanta *,Lecture*,5,2,0,1,0,0
ARCH,4803,34824,3,Georgia Tech-Atlanta *,Lecture*,5,2,0,1,0,0
ARCH,4803,28233,3,Georgia Tech-Atlanta *,Lecture*,10,4,1,0,0,0
ARCH,4803,32752,3,Georgia Tech-Atlanta *,Lecture*,7,0,0,1,0,0
ARCH,4823,34413,3,Georgia Tech-Atlanta *,Lecture*,10,7,1,0,0,0
ARCH,4833,35255,3,Georgia Tech-Atlanta *,Lecture*,10,3,1,0,0,0
ARCH,4833,34420,3,Georgia Tech-Atlanta *,Lecture*,5,4,1,0,0,0
ARCH,4833,34206,3,Georgia Tech-Atlanta *,Lecture*,4,0,0,1,0,0
ARCH,4833,27399,3,Georgia Tech-Atlanta *,Lecture*,12,11,0,1,0,0
ARCH,4833,35207,3,Georgia Tech-Atlanta *,Lecture*,20,1,1,0,0,0
ARCH,4833,34264,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ARCH,4833,34888,3,Georgia Tech-Atlanta *,Lecture*,10,10,0,1,0,0
ARCH,4833,34732,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ARCH,4901,30040,21,Georgia Tech-Atlanta *,Directed Study*,1,0,0,0,0,0
ARCH,4903,33114,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,4903,28989,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,4903,30194,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,4903,29040,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,4903,35252,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,6010,30997,3,Georgia Tech-Atlanta *,Lecture*,25,0,0,1,0,0
ARCH,6020,33953,3,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ARCH,6029,33940,5,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,6040,33938,6,Georgia Tech-Atlanta *,Studio*,0,0,1,0,0,0
ARCH,6040,34215,6,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,6040,34216,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,6040,34219,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,6040,34218,6,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,6050,33939,6,Georgia Tech-Atlanta *,Studio*,50,0,1,0,0,0
ARCH,6050,34226,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,6050,34223,6,Georgia Tech-Atlanta *,Studio*,10,0,1,0,0,0
ARCH,6050,34227,6,Georgia Tech-Atlanta *,Studio*,20,0,1,0,0,0
ARCH,6050,34221,6,Georgia Tech-Atlanta *,Studio*,20,0,0,1,0,0
ARCH,6100,34257,3,Georgia Tech-Atlanta *,Lecture*,15,0,1,0,0,0
ARCH,6106,33943,3,Georgia Tech-Atlanta *,Lecture*,18,0,1,0,0,0
ARCH,6107,34189,3,Georgia Tech-Atlanta *,Lecture*,5,0,0,0,0,0
ARCH,6129,34269,3,Georgia Tech-Atlanta *,Lecture*,10,1,0,1,0,0
ARCH,6160,34415,3,Georgia Tech-Atlanta *,Lecture*,10,1,1,0,0,0
ARCH,6227,34191,3,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
ARCH,6271,29634,3,Georgia Tech-Atlanta *,Lecture*,35,0,1,0,0,0
ARCH,6313,34730,3,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
ARCH,6352,34258,3,Georgia Tech-Atlanta *,Lecture*,5,0,1,0,0,0
ARCH,6352,28643,3,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
ARCH,6352,34826,3,Georgia Tech-Atlanta *,Lecture*,5,0,0,1,0,0
ARCH,6447,34930,3,Georgia Tech-Atlanta *,Lecture*,10,1,0,1,0,0
ARCH,6512,34433,3,Georgia Tech-Atlanta *,Lecture*,15,0,0,1,0,0
ARCH,6513,34446,3,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ARCH,7000,30022,21,Georgia Tech-Atlanta *,Thesis*,1,0,0,0,0,0
ARCH,7000,33057,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
ARCH,7000,28961,21,Georgia Tech-Atlanta *,Thesis*,1,0,0,0,0,0
ARCH,7000,24748,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
ARCH,7000,30142,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
ARCH,7000,33061,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
ARCH,7014,34224,6,Georgia Tech-Atlanta *,Studio*,10,0,1,0,0,0
ARCH,7102,33961,0,Georgia Tech-Atlanta *,Studio*,50,0,1,0,0,0
ARCH,7151,33949,3,Georgia Tech-Atlanta *,Lecture*,75,0,0,1,0,0
ARCH,7625,34430,3,Georgia Tech-Atlanta *,Lecture*,15,0,1,0,0,0
ARCH,8630,34261,3,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ARCH,8799,28695,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28696,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28698,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28699,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28700,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28702,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28703,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28704,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28705,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,28706,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,29855,21,Georgia Tech-Atlanta *,Seminar*,10,0,0,0,0,0
ARCH,8799,33088,21,Georgia Tech-Atlanta *,Seminar*,5,0,0,0,0,0
ARCH,8803,28642,3,Georgia Tech-Atlanta *,Lecture*,5,0,0,1,0,0
ARCH,8803,34825,3,Georgia Tech-Atlanta *,Lecture*,15,1,0,1,0,0
ARCH,8803,28240,3,Georgia Tech-Atlanta *,Lecture*,10,0,1,0,0,0
ARCH,8803,32753,3,Georgia Tech-Atlanta *,Lecture*,8,0,0,1,0,0
ARCH,8833,34267,3,Georgia Tech-Atlanta *,Seminar*,20,0,1,0,0,0
ARCH,8833,34419,3,Georgia Tech-Atlanta *,Seminar*,5,0,1,0,0,0
ARCH,8833,34205,3,Georgia Tech-Atlanta *,Seminar*,8,0,0,1,0,0
ARCH,8833,29954,3,Georgia Tech-Atlanta *,Seminar*,10,0,1,0,0,0
ARCH,8833,34443,3,Georgia Tech-Atlanta *,Seminar*,20,0,1,0,0,0
ARCH,8833,27566,3,Georgia Tech-Atlanta *,Seminar*,7,1,0,1,0,0
ARCH,8833,34259,3,Georgia Tech-Atlanta *,Seminar*,25,0,1,0,0,0
ARCH,8833,34265,3,Georgia Tech-Atlanta *,Seminar*,15,0,1,0,0,0
ARCH,8833,34889,3,Georgia Tech-Atlanta *,Seminar*,15,0,0,1,0,0
ARCH,8833,34734,3,Georgia Tech-Atlanta *,Seminar*,10,0,1,0,0,0
ARCH,8903,33477,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,8903,28045,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ARCH,8903,30206,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
